Polymer,SMILES,pred_Tg_degC,pred_Dk_1GHz,pred_Rad_MGy,loss,desirability_score,meets_Tg,meets_Dk,meets_Rad,rank
Polybenzoxazole,Nc1ccc(-c2nc3cc(-c4nc5ccc(N)cc5o4)ccc3o2)c(N)c1,721.8372022592415,2.319160858017807,32.33347674570452,0.0,0.8914069481734703,True,True,True,103
Polybenzoxazole,Nc1cccc(-c2nc3cc(-c4nc5ccc(N)cc5o4)ccc3o2)c1,721.8372022592415,2.319160858017807,32.330552919295855,0.0,0.8913777099093837,True,True,True,105
Polybenzoxazole,Nc1ccc2nc(-c3ccc4oc(-c5ccccc5N)nc4c3)oc2c1,721.8372022592415,2.319160858017807,32.330552919295855,0.0,0.8913777099093837,True,True,True,104
Polybenzoxazole,Nc1ccc2nc(-c3ccc4oc(-c5ccc(Cl)cc5)nc4c3)oc2c1N,721.7938438687031,2.319160858017807,32.330552919295855,0.0,0.8913776997303718,True,True,True,106
Polybenzoxazole,Nc1ccc2nc(-c3ccc4oc(-c5ccccc5)nc4c3)oc2c1,721.7248933598557,2.319160858017807,32.323122047839405,0.0,0.8913033748104846,True,True,True,107
Polybenzoxazole,c1ccc2oc(-c3ccc4oc(-c5ccccc5)nc4c3)nc2c1,719.5244266572925,2.319160858017807,32.32189219114657,0.0,0.8912905471586345,True,True,True,108
Polybenzoxazole,COc1cccc(-c2ccccc2)c1-c1nc2cc(-c3nc4ccc(F)cc4o3)ccc2o1,721.551715610855,2.3194155683322606,32.32365218830585,0.0,0.8912831643833461,True,True,True,109
Polybenzoxazole,NS(=O)(=O)c1c(Cl)c(F)cc(Cl)c1-c1nc2cc(-c3nc4ccccc4o3)ccc2o1,721.6128185189319,2.3124604236186475,32.2536399270587,0.0,0.8912785706541039,True,True,True,110
Polybenzoxazole,Nc1cc2oc(-c3ccc4oc(-c5ccccc5N)nc4c3)nc2cc1Br,721.7938438687031,2.319160858017807,32.31991962841019,0.0,0.8912713668215152,True,True,True,111
Polybenzoxazole,Fc1ccc2nc(-c3ccc4oc(-c5ccccc5-c5ccccc5Cl)nc4c3)oc2c1,721.6128185189319,2.316684002848976,32.285260100680475,0.0,0.8911724144672887,True,True,True,112
Polybenzoxazole,Fc1ccc2nc(-c3cc(F)c4oc(-c5ccccc5)nc4c3)oc2c1,721.7248933598557,2.31773135489869,32.294356573646034,0.0,0.8911586703804626,True,True,True,113
Polybenzoxazole,NS(=O)(=O)c1cccc(-c2nc3cc(-c4nc5ccc(F)c(S(N)(=O)=O)c5o4)ccc3o2)c1,721.60602180648,2.3124604236186475,32.240605950309615,0.0,0.8911482292843956,True,True,True,114
Polybenzoxazole,NS(=O)(=O)c1cc2nc(-c3cc4nc(-c5ccccc5)oc4cc3S(N)(=O)=O)oc2cc1F,721.60602180648,2.3124604236186475,32.240605950309615,0.0,0.8911482292843956,True,True,True,115
Polybenzoxazole,NS(=O)(=O)c1c(Cl)cccc1-c1nc2c(S(N)(=O)=O)c(-c3nc4ccccc4o3)ccc2o1,721.60602180648,2.3124604236186475,32.240605950309615,0.0,0.8911482292843956,True,True,True,116
Polybenzoxazole,N#Cc1cc(F)cc2oc(-c3ccc4oc(-c5ccccc5)nc4c3)nc12,721.8183453284267,2.3228471945293543,32.34174644433646,0.0,0.8911210070827813,True,True,True,117
Polybenzoxazole,Nc1ccc2nc(-c3ccc4oc(-c5ccc(F)c(Br)c5)nc4c3)oc2c1,721.6815349693173,2.319226324104729,32.302229485937474,0.0,0.8910878923808732,True,True,True,118
Polybenzoxazole,Nc1ccc(-c2nc3cc(-c4nc5c(F)cccc5o4)cc(Br)c3o2)cc1,721.6815349693173,2.319226324104729,32.302229485937474,0.0,0.8910878923808732,True,True,True,119
Polybenzoxazole,Nc1ccc(-c2nc3cc(-c4nc5c(F)c(Br)ccc5o4)ccc3o2)cc1,721.6815349693173,2.319226324104729,32.302229485937474,0.0,0.8910878923808732,True,True,True,120
Polybenzoxazole,N#Cc1cc2oc(-c3ccc(N)cc3)nc2cc1-c1nc2c(F)cccc2o1,721.8183453284267,2.3228471945293543,32.331060526426015,0.0,0.8910141479036768,True,True,True,121
Polybenzoxazole,Nc1ccc(F)c(-c2nc3cc(-c4nc5ccc(N)cc5o4)ccc3o2)c1,721.7938438687031,2.3228471945293543,32.32029364827959,0.0,0.8909064733690544,True,True,True,123
Polybenzoxazole,Nc1ccccc1-c1nc2cc(-c3nc4ccc(N)c(F)c4o3)ccc2o1,721.7938438687031,2.3228471945293543,32.32029364827959,0.0,0.8909064733690544,True,True,True,122
Polybenzoxazole,Nc1ccc(-c2nc3cc(-c4nc5c(F)c(N)ccc5o4)ccc3o2)cc1,721.7938438687031,2.3228471945293543,32.32029364827959,0.0,0.8909064733690544,True,True,True,124
Polybenzoxazole,Nc1ccc(-c2nc3cc(-c4nc5c(F)c(N)cc(F)c5o4)ccc3o2)cc1,721.7251274183177,2.3213522253233156,32.305174950713564,0.0,0.8909047671637236,True,True,True,125
Polybenzoxazole,Nc1ccc2nc(-c3ccc4oc(-c5ccc(F)cc5)nc4c3)oc2c1,721.7248933598557,2.3228471945293543,32.31286277682314,0.0,0.8908321484491672,True,True,True,127
Polybenzoxazole,Nc1ccc(-c2nc3cc(-c4nc5c(F)cccc5o4)ccc3o2)cc1,721.7248933598557,2.3228471945293543,32.31286277682314,0.0,0.8908321484491672,True,True,True,126
Polybenzoxazole,Fc1ccc2nc(-c3ccc4oc(-c5ccccc5)nc4c3)oc2c1,721.7248933598557,2.3228471945293543,32.3116329201303,0.0,0.8908198498822388,True,True,True,129
Polybenzoxazole,Fc1cccc2oc(-c3ccc4oc(-c5ccccc5)nc4c3)nc12,721.7248933598557,2.3228471945293543,32.3116329201303,0.0,0.8908198498822388,True,True,True,128
Polybenzoxazole,Nc1ccc(-c2nc3cc(-c4nc5c(F)cccc5o4)cc(F)c3o2)cc1,721.6815349693173,2.3213522253233156,32.29558643033887,0.0,0.8908088717030285,True,True,True,131
Polybenzoxazole,Nc1cccc(-c2nc3cc(-c4nc5ccc(F)cc5o4)cc(F)c3o2)c1,721.6815349693173,2.3213522253233156,32.29558643033887,0.0,0.8908088717030285,True,True,True,130
Polybenzoxazole,N#Cc1c(-c2nc3c(Br)cccc3o2)c(-c2ccccc2)cc2oc(-c3ccccc3)nc12,721.6885259699644,2.330529735674069,32.32347524698466,0.0,0.8901700104799385,True,True,True,132
Polybenzoxazole,N#Cc1c(-c2ccccc2)c(F)cc2oc(-c3ccc4oc(-c5ccc(Br)cc5)nc4c3)nc12,721.6885259699644,2.333996105928563,32.35192020090649,0.0,0.8901078229937074,True,True,True,133
Polybenzoxazole,Brc1cccc2oc(-c3cc4nc(-c5ccccc5)oc4cc3-c3ccccc3)nc12,721.6128185189319,2.330309769417016,32.29443953543498,0.0,0.8899016321580299,True,True,True,134
Polybenzoxazole,N#Cc1c(-c2ccccc2)c(F)cc2oc(-c3ccc4oc(-c5ccc(N)cc5)nc4c3)nc12,721.3430313554402,2.3402150755821562,32.355577659343474,0.0,0.8895224190150041,True,True,True,135
Polybenzoxazole,N#Cc1cc(-c2nc3cc(-c4nc5c(F)c(N)c(-c6ccccc6)c(F)c5o4)ccc3o2)ccc1N,721.455340254826,2.3395175956128496,32.34330458257151,0.0,0.8894694628308125,True,True,True,136
Polybenzoxazole,N#Cc1cc(F)cc2oc(-c3ccc4oc(-c5cccc(-c6ccnc(S(N)(=O)=O)c6)c5)nc4c3)nc12,721.3430313554402,2.3439484206430663,32.33712535686107,0.0,0.8889645614840891,True,True,True,137
Polybenzoxazole,NS(=O)(=O)c1cc2oc(-c3ccccc3-c3ccccc3)nc2cc1-c1nc2ccc(F)cc2o1,721.551715610855,2.340393621148341,32.29342398825856,0.0,0.8888830771012651,True,True,True,138
Polybenzoxazole,NS(=O)(=O)c1cc2nc(-c3cc4nc(-c5ccccc5)oc4cc3-c3ccccc3)oc2cc1F,721.551715610855,2.340393621148341,32.29342398825856,0.0,0.8888830771012651,True,True,True,139
CyanateEster,CCC(C)(c1ccc(OC#N)cc1)c1ccc(OC#N)c(-c2ccncc2-c2ccncc2N)c1,584.6145738783638,2.1885997468026597,30.6907289795695,0.0,0.8878648658528123,True,True,True,5
Polybenzoxazole,NS(=O)(=O)c1c(F)c(Cl)c(S(N)(=O)=O)c(-c2nc3cc(-c4nc5ccccc5o4)ccc3o2)c1Cl,721.60602180648,2.345774800293361,32.240605950309615,0.0,0.8878167916169243,True,True,True,140
Polybenzoxazole,COc1cc(F)cc2oc(-c3cc4nc(-c5ccccc5)oc4cc3-c3ccncc3)nc12,721.2062209963308,2.44039616383574,32.328386739101205,0.0,0.879232368519677,True,True,True,141
Polybenzoxazole,c1cc(-c2ccncc2)cc(-c2nc3cc(-c4nc5ccccc5o4)ccc3o2)c1,721.551715610855,2.4549967395456975,32.35954719911748,0.0,0.8780839973701187,True,True,True,142
Polybenzoxazole,Fc1ccc2nc(-c3cc4nc(-c5ccccc5)oc4cc3-c3ccncc3)oc2c1,721.551715610855,2.457723327714796,32.34928792810121,0.0,0.8777087458430463,True,True,True,143
Polybenzoxazole,N#Cc1cc(F)cc2oc(-c3ccc4oc(-c5cccc(-c6ccncc6)c5)nc4c3)nc12,721.3430313554402,2.4671849542208757,32.35192020090649,0.0,0.8767888565667623,True,True,True,144
Polybenzoxazole,COc1c(C(F)(F)F)c(-c2ccccc2)c(Br)c2nc(-c3ccc4oc(-c5ccccc5)nc4c3)oc12,721.7496288780413,2.464991045257139,32.28165315066595,0.0,0.8763056729309349,True,True,True,145
Polybenzoxazole,N#Cc1ccc(-c2c(C(F)(F)F)cc(Br)c3nc(-c4ccc5oc(-c6ccccc6)nc5c4)oc23)c(C(F)(F)F)c1,721.3430313554402,2.4584023578520915,32.21545236952987,0.0,0.8763024378898745,True,True,True,147
Polybenzoxazole,N#Cc1ccc(-c2c(C(F)(F)F)c(C(F)(F)F)c(Br)c3nc(-c4ccc5oc(-c6ccccc6)nc5c4)oc23)cc1,721.3430313554402,2.4584023578520915,32.21545236952987,0.0,0.8763024378898745,True,True,True,146
Polybenzoxazole,N#Cc1ccc(-c2c(C(F)(F)F)c(C(F)(F)F)c(Br)c3nc(-c4ccc5oc(-c6cccc(Cl)c6)nc5c4)oc23)cc1,721.6885259699644,2.4612534410296902,32.22530466708219,0.0,0.8761159341453517,True,True,True,148
Polybenzoxazole,N#Cc1ccc(-c2c(C(F)(F)F)c(C(F)(F)F)c(Br)c3nc(-c4ccc5oc(-c6ccccc6Br)nc5c4)oc23)cc1,720.8066223080813,2.4612534410296902,32.181214776750096,0.0,0.8756748258346057,True,True,True,149
Polybenzoxazole,COc1cc(-c2ccncc2)c(-c2nc3cc(-c4nc5ccc(N)cc5o4)ccc3o2)cc1N,721.3185298957166,2.4845514930851254,32.36531475152563,0.0,0.8751861423784222,True,True,True,150
Polybenzoxazole,COc1ccc(-c2nc3cc(-c4nc5c(Br)cccc5o4)c(-c4ccccc4)cc3o2)cc1,721.6128185189319,2.4820075304128544,32.29135882396469,0.0,0.874701048943743,True,True,True,151
Polybenzoxazole,N#Cc1ccc(-c2c(C(F)(F)F)cc(Br)c3nc(-c4ccc5oc(-c6ccccc6)nc5c4)oc23)cc1,721.6885259699644,2.4907281184711207,32.366589915839775,0.0,0.8745813188887844,True,True,True,152
Polybenzoxazole,FC(F)(F)Oc1cccc(-c2nc3cc(-c4nc5c(Br)cccc5o4)c(-c4ccccc4)cc3o2)c1,721.6128185189319,2.483558933145217,32.26221860768216,0.0,0.8742545065076816,True,True,True,153
Polybenzoxazole,Fc1c(-c2ccncc2)ccc2oc(-c3ccc4oc(-c5cc(Cl)ccc5Br)nc4c3)nc12,721.6128185189319,2.4907679856685876,32.31213613970663,0.0,0.8740327765755892,True,True,True,154
Polybenzoxazole,Brc1c(-c2ccncc2)cccc1-c1nc2cc(-c3nc4ccccc4o3)ccc2o1,721.6128185189319,2.492996293555034,32.3223954107229,0.0,0.8739125384971071,True,True,True,155
Polybenzoxazole,Nc1ccc2nc(-c3ccc4oc(-c5cc(-c6ccncc6)ccc5N)nc4c3)oc2c1,721.3185298957166,2.5005567414299805,32.387659564897966,1.4878128953124359e-08,0.8738090656776599,True,False,True,156
Polybenzoxazole,Nc1cccc(-c2nc3cc(-c4nc5cc(-c6ccccc6)c(N)cc5o4)cc(S(N)(=O)=O)c3o2)c1,721.3185298957166,2.5226069447663595,32.308067027992,2.4531549680122982e-05,0.8708081199749624,True,False,True,157
PEEK,O=C(c1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccccc4-c4ccncc4)cc3)cc2)cc1)c1ccc(-c2ccncc2)cc1,571.9666086289033,3.37799398632945,44.79130463933718,0.00046530065429122274,0.8619656684183918,True,False,True,1
PEEK,O=C(c1ccc(Oc2ccc(Oc3cc(F)c(C(=O)c4ccccc4)c(Cl)c3)cc2)cc1)c1cc(-c2ccccc2)cc(-c2ccccc2)c1,524.7129919985607,3.385780785437887,44.793050763907566,0.0005236380126143306,0.8608179970503815,True,False,True,2
PEEK,Nc1cc(Oc2ccc(Oc3ccc(C(=O)c4ccccc4)cc3)cc2)ccc1C(=O)c1ccc(-c2ccccc2-c2ccccc2)cc1,524.4198765469392,3.385780785437887,44.79635640954695,0.0005236380126143306,0.8608144516536327,True,False,True,3
Polyimide,CCc1c(Oc2ccc(-c3cc4ccc3c(=O)oc4=O)cc2)ccc(-n2c(=O)c3ccc(c(-c4ccncc4)c3)c2=O)c1Cl,595.5469694614865,3.4129034134353304,56.03380764449806,0.0003511620045550742,0.8585630284530679,True,False,True,1
Polyimide,CCc1c(Oc2ccc(-c3cc4ccc3c(=O)oc4=O)cc2)ccc(-n2c(=O)c3ccc(c(OC)c3OC)c2=O)c1Cl,593.4351866251245,3.4282670827908546,56.01445931445086,0.000453235386437355,0.85702033826937,True,False,True,2
Polybenzoxazole,Nc1cc2oc(-c3ccc4oc(-c5c(N)cccc5-c5ccncc5)nc4c3)nc2cc1Br,721.7251274183177,2.6636549755132988,32.332135975133944,0.0012855816484924041,0.856944102388929,True,False,True,158
Polyimide,CCc1c(-c2ccc(Oc3ccc(-n4c(=O)c5ccc(c(-c6ccncc6)c5)c4=O)cc3)cc2)c2cc(N)c1c(=O)oc2=O,595.5802240347023,3.429123098853873,56.01119835337145,0.00045930508698697103,0.8569411573655732,True,False,True,3
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2cc(Cl)c(-n3c(=O)c4cc(-c5ccncc5)c(cc4-c4ccncc4)c3=O)c(C(F)(F)F)c2)cc1,592.2005108031992,3.4307295925465633,56.10955725552214,0.00047080513408789257,0.856770264814577,True,False,True,4
Polybenzoxazole,NS(=O)(=O)c1c(Cl)cccc1-c1nc2cc(-c3nc4c(-c5ccncc5)cccc4o3)ccc2o1,721.6128185189319,2.6654257928224654,32.28589847265332,0.0013135532606851797,0.8563046191896683,True,False,True,159
Polyimide,CCc1c(Oc2ccc(-c3cc4ccc3c(=O)oc4=O)cc2)ccc(-n2c(=O)c3ccc(c(OC)c3)c2=O)c1Cl,594.7589251368556,3.4374781025571863,56.03152747087471,0.0005206674568243608,0.8561032310783905,True,False,True,5
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(-c5ccccc5)c4)c3=O)c(OC(F)(F)F)c2)cc1,591.4947544880563,3.441114609859908,55.94267929666287,0.0005485766698598935,0.8557295353655596,True,False,True,6
Polyimide,CCc1c(Cl)c(-n2c(=O)c3ccc(cc3)c2=O)c(F)c(OC)c1Oc1ccc(-c2cc3ccc2c(=O)oc3=O)cc1,594.7589251368556,3.4440637748002456,55.997336104789866,0.0005717457633525051,0.8554446638540847,True,False,True,7
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2cc(Cl)c(-n3c(=O)c4ccc(c(-c5ccncc5)c4)c3=O)c(C(F)(F)F)c2)cc1,594.0575389952629,3.4457866016129857,55.98233753779797,0.0005855022922827397,0.8552702776920325,True,False,True,8
Polyimide,CCc1c(-c2ccc(Oc3ccc(-n4c(=O)c5ccc(cc5)c4=O)cc3)cc2)c2cc(N)c1c(=O)oc2=O,594.7597270878097,3.448047723296259,56.042184069555034,0.0006038051893445119,0.8550462713927254,True,False,True,9
Polyimide,CCc1c(Oc2ccc(-c3cc4ccc3c(=O)oc4=O)cc2)ccc(-n2c(=O)c3ccc(cc3)c2=O)c1Cl,594.7597270878097,3.449489484654078,56.03852661111805,0.0006156227554309057,0.8549020952569435,True,False,True,10
Polyimide,CCc1c(Oc2ccc(-c3cc4ccc3c(=O)oc4=O)cc2)ccc(-n2c(=O)c3ccc(c(N)c3)c2=O)c1Cl,594.7182081046684,3.4513987574834757,56.035821881656425,0.0006314485886374749,0.8547110442784893,True,False,True,11
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(-c5ccccc5)c4)c3=O)cc2)c(-c2ccccc2)c1,590.2547644153796,3.452409187223439,55.98030373122775,0.0006399052438046635,0.8545960866944682,True,False,True,12
Polyimide,CCc1cc(-c2cc3c(F)cc2c(=O)oc3=O)ccc1Oc1ccc(-n2c(=O)c3ccc(cc3)c2=O)cc1,594.7597270878097,3.454370323421595,56.033441886867294,0.0006564792494018686,0.8544140113801917,True,False,True,13
Polyimide,CCc1cc2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(c(F)c6)c5=O)cc4)cc3)cc1c(=O)oc2=O,594.7597270878097,3.454370323421595,56.033441886867294,0.0006564792494018686,0.8544140113801917,True,False,True,14
Polyimide,CCc1cc2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(c(F)c6F)c5=O)cc4)cc3)cc1c(=O)oc2=O,594.7597270878097,3.454370323421595,56.01958900210998,0.0006564792494018686,0.8544140113801917,True,False,True,15
Polyimide,NS(=O)(=O)c1cc2ccc1c(=O)n(-c1ccc(Oc3cc(OC(F)(F)F)c(-c4cc5ccc4c(=O)oc5=O)cc3-c3ccccc3)cc1)c2=O,590.5706189358118,3.454604735407859,55.900722193768196,0.0006584744961579641,0.8543775578665667,True,False,True,16
Polyimide,NS(=O)(=O)c1cc2cc(S(N)(=O)=O)c1c(=O)n(-c1ccc(Oc3cc(OC(F)(F)F)c(-c4cc5ccc4c(=O)oc5=O)cc3-c3ccccc3)cc1)c2=O,589.2703596940177,3.4547937972319915,55.97667720511803,0.0006600859410881259,0.8543543861893106,True,False,True,17
Polybenzoxazole,NS(=O)(=O)c1ccc(-c2nc3cc(-c4nc5c(-c6ccncc6)cccc5o4)ccc3o2)c(S(N)(=O)=O)c1Cl,721.60602180648,2.6811391332267784,32.21715341170957,0.0015749465081351325,0.8540458329375821,True,False,True,160
Polyimide,CCc1c(Oc2ccc(-c3cc4ccc3c(=O)oc4=O)cc2)cc(F)c(-n2c(=O)c3ccc(cc3)c2=O)c1Cl,594.826011636719,3.4585855887074604,56.027079698968684,0.0006928206321127228,0.8539926821173744,True,False,True,18
Polyimide,Nc1cc(Oc2ccc(-n3c(=O)c4cc(F)c(c(OC(F)(F)F)c4)c3=O)cc2)cc(-c2ccncc2)c1-c1cc2ccc1c(=O)oc2=O,593.3255084240781,3.459823675583186,55.93670441505645,0.0007036806412374524,0.8538643432374122,True,False,True,19
Polyimide,O=c1oc(=O)c2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(c(-c7ccncc7)c6)c5=O)cc4)cc3)cc1c(F)c2-c1ccccc1,592.289647323149,3.4601481583714206,55.97754604591844,0.0007065408437949778,0.8538286873630794,True,False,True,20
Polyimide,O=C1OC(=O)c2ccc1cc2-c1ccc(Oc2ccc(cc2)N2C(=O)c3ccc(cc3)C2=O)cc1,594.7597270878097,3.4602845778126956,56.04514480595261,0.0007077450656912985,0.8538225859410817,True,False,True,21
Polyimide,COc1c(F)c2ccc1c(=O)n(-c1ccc(Oc3cc(N)c(-c4cc5ccc4c(=O)oc5=O)c(-c4ccncc4)c3)cc1)c2=O,595.1583356711018,3.4636714134992936,55.99341954373024,0.0007379705674065239,0.8534850847195332,True,False,True,22
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(F)c4)c3=O)cc2)cc1,594.7597270878097,3.4670515186770166,56.04006008170185,0.0007687661127354731,0.8531458918546495,True,False,True,23
Polyimide,O=c1oc(=O)c2cc(F)c1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(cc4)c3=O)cc2)cc1,594.7597270878097,3.4670515186770166,56.04006008170185,0.0007687661127354731,0.8531458918546495,True,False,True,24
Polyimide,NS(=O)(=O)c1nccc(-c2cc3ccc2c(=O)n(-c2ccc(Oc4ccc(-c5cc6c(F)cc5c(=O)oc6=O)cc4)cc2)c3=O)c1S(N)(=O)=O,592.0111927654062,3.4701027372345723,55.87840230160897,0.000797105818586612,0.8528323558442978,True,False,True,25
Polyimide,Nc1cc(Oc2ccc(-n3c(=O)c4cc(F)c(c(-c5ccccc5)c4)c3=O)cc2)cc(Cl)c1-c1cc2ccc1c(=O)oc2=O,594.1554657386778,3.4716924515116037,56.00674833249144,0.0008120743224811138,0.8526799881617091,True,False,True,26
Polyimide,NS(=O)(=O)c1cc2ccc1c(=O)n(-c1ccc(Oc3ccc(-c4cc5ccc4c(=O)oc5=O)c(OC(F)(F)F)c3)cc1)c2=O,594.1984686033536,3.4746282535931714,55.945771196957594,0.000840083387135015,0.8523865375169852,True,False,True,27
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4cc(F)c(c(-c5ccncc5F)c4)c3=O)c(Cl)c2)cc1,596.0176605695151,3.4764970460598064,55.9980277789399,0.0008581599798302335,0.8522050385655191,True,False,True,28
Polyimide,NS(=O)(=O)c1cnccc1-c1cc2ccc1c(=O)n(-c1ccc(Oc3ccc(-c4cc5c(F)cc4c(=O)oc5=O)cc3)cc1)c2=O,595.4752829963992,3.4770781836781883,56.00248688944093,0.0008638204720321285,0.8521453411272162,True,False,True,29
Polyimide,O=c1oc(=O)c2cc(F)c1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(-c5ccnc(Br)c5)c4)c3=O)cc2)cc1,596.3293944313073,3.4775849652824244,56.04744207445411,0.0008687718979162524,0.8520971491295917,True,False,True,30
Polyimide,Nc1cc(Oc2ccc(-n3c(=O)c4ccc(c(S(N)(=O)=O)c4)c3=O)cc2)c(-c2ccncc2)cc1-c1cc2ccc1c(=O)oc2=O,595.162589526606,3.4777115862413064,55.9226904826635,0.0008700112364848855,0.852081080012332,True,False,True,31
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4cc(F)c(c(-c5ccncc5)c4)c3=O)c(Cl)c2)cc1,596.1773464785703,3.478243649931031,56.00840592296508,0.0008752286154472743,0.8520308411801008,True,False,True,32
Polyimide,Nc1c(S(N)(=O)=O)c2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(c(-c7ccccc7)c6)c5=O)cc4)cc3)cc1c(=O)oc2=O,593.4686508189227,3.480267533329359,55.999165750882305,0.000895217178309961,0.8518203955114441,True,False,True,33
Polyimide,O=c1oc(=O)c2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(cc6)c5=O)cc4)cc3)cc1c(F)c2-c1ccccc1,594.9429675010077,3.4809172817937326,55.9958258061259,0.0009016821722212925,0.851759860237921,True,False,True,34
Polyimide,O=c1oc(=O)c2c(F)cc1c(-c1ccc(Oc3ccc(-n4c(=O)c5ccc(cc5)c4=O)cc3)cc1)c2OC(F)(F)F,594.5029234877069,3.4815277410368886,55.958610838310975,0.0009077774315690287,0.8516975028875517,True,False,True,35
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(-c5ccncc5)c4)c3=O)c(Cl)c2)cc1,596.9442081167051,3.4821944069055317,56.046294558976655,0.0009144573528280588,0.8516379684904272,True,False,True,36
Polyimide,Nc1c(OC(F)(F)F)c2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(c(F)c6)c5=O)cc4)cc3)cc1c(=O)oc2=O,594.4157503802479,3.4839243075549873,55.91168725216452,0.0009319049837350307,0.8514575850696209,True,False,True,37
Polyimide,Nc1ccccc1-c1cc2ccc1c(=O)n(-c1ccc(Oc3ccc(-c4cc5ccc4c(=O)oc5=O)cc3)cc1)c2=O,594.9429675010077,3.485948614527259,56.00822151782397,0.0009525313290525397,0.8512567269645683,True,False,True,38
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(-c5ccccc5)c4)c3=O)cc2)cc1,594.7080093938287,3.4863432157552197,56.019746196530306,0.0009565783487051353,0.8512165680510795,True,False,True,39
Polyimide,N#Cc1cc2ccc1c(=O)n(-c1ccc(Oc3ccc(-c4cc5c(F)c(-c6ccccc6)c4c(=O)oc5=O)cc3)cc1)c2=O,594.1554657386778,3.4878734285472346,56.0055184757986,0.0009723533100301082,0.8510618904581462,True,False,True,40
Polyimide,NS(=O)(=O)c1cc(Oc2ccc(-c3cc4ccc3c(=O)oc4=O)cc2)ccc1-n1c(=O)c2ccc(c(S(N)(=O)=O)c2)c1=O,594.1812720791851,3.4891764118322293,55.90238418572308,0.000985887459882019,0.8509316698949911,True,False,True,41
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(F)c4)c3=O)cc2C(F)(F)F)cc1,594.8675306198603,3.490102736153756,55.98077185088066,0.000995566123778089,0.8508410908020483,True,False,True,42
Polyimide,Nc1cc(Oc2ccc(-n3c(=O)c4ccc(c(F)c4)c3=O)cc2)cc(-c2ccncc2)c1-c1cc2ccc1c(=O)oc2=O,596.6998335746857,3.492929653933316,56.00445041828096,0.0010253953544581045,0.850563745420736,True,False,True,43
Polyimide,O=c1oc(=O)c2cc(F)c1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(-c5ccncc5)c4)c3=O)cc2)cc1,596.805162331845,3.4950813654381117,55.97849563689338,0.0010483950176638603,0.8503488756941942,True,False,True,44
Polyimide,Nc1cc(Oc2ccc(-c3cc4c(N)cc3c(=O)oc4=O)cc2)ccc1-n1c(=O)c2ccc(c(N)c2)c1=O,594.4111607694228,3.4951221995687667,56.01754868364286,0.0010488339604560243,0.8503377821053941,True,False,True,46
Polyimide,Nc1cc(-c2cc3c(N)cc2c(=O)oc3=O)ccc1Oc1ccc(-n2c(=O)c3ccc(cc3)c2=O)cc1N,594.4111607694228,3.4951221995687667,56.01754868364286,0.0010488339604560243,0.8503377821053941,True,False,True,45
Polyimide,Nc1cc(Oc2ccc(-c3cc4c(N)cc3c(=O)oc4=O)cc2)ccc1-n1c(=O)c2ccc(cc2)c1=O,594.4111607694228,3.4956154477642687,56.0538055341019,0.0010541433444632344,0.850288457285844,True,False,True,47
Polyimide,Nc1cc(-n2c(=O)c3ccc(cc3)c2=O)ccc1Oc1ccc(-c2cc3c(N)cc2c(=O)oc3=O)cc1,594.4111607694228,3.4956154477642687,56.0538055341019,0.0010541433444632344,0.850288457285844,True,False,True,48
Polyimide,N#Cc1cc(-n2c(=O)c3ccc(cc3)c2=O)c(Cl)cc1Oc1ccc(-c2cc3ccc2c(=O)oc3=O)cc1,594.7597270878097,3.4964615799652816,56.041588916232946,0.0010632824353293338,0.8502048857258231,True,False,True,49
Polyimide,Nc1cc2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(cc6)c5=O)cc4)cc3)cc1c(=O)oc2=O,594.7597270878097,3.496905920704267,56.04880226438959,0.0010680975649695634,0.8501604516519246,True,False,True,50
