ExactMolWt,MolWt,HeavyAtomMolWt,LabuteASA,NumValenceElectrons,MolMR,TPSA,NumHeavyAtoms,SMR_VSA1,Kappa1,SlogP_VSA2,PEOE_VSA4,PEOE_VSA2,SlogP_VSA1,Kappa2,polyBERT_dim_24,polyBERT_dim_21,polyBERT_dim_28,polyBERT_dim_02,polyBERT_dim_03,polyBERT_dim_09,polyBERT_dim_35,polyBERT_dim_31,polyBERT_dim_06,polyBERT_dim_20,TieChainsPerArea,EntanglementMolWt,ZAverageMolWt,NumberAverageDPn,Mw_kDa,ViscosityAverageMolWt,Mn_kDa,ElongationBreak_pct,TensileStrength_MPa,CurieWeissConstant,CrystalThickness_nm,DielectricPolarizability,SpheruliteRadius_um,LamellaeThickness_nm,ElectronicPolarizability,morgan_fp_00,morgan_fp_01,morgan_fp_02,morgan_fp_03,morgan_fp_04,Tg_degC,Dk_1GHz
137.758249,137.105441,139.897133,38.772777,49.680794,12.031026,-0.002304,7.851164,26.758155,7.492489,11.860574,26.795075,-0.001363,-0.005868,1.510046,0.253694,0.282447,0.210909,-0.695032,-0.687039,-0.490197,0.369830,0.719737,-0.705033,-0.997835,383641383348397.375000,9954.047294,10382.182867,4536.779587,3481.910089,2636.569545,523.144155,377.089211,26.685850,-1.938440,33.069486,13.003481,23.105739,36.066085,12.693338,0,0,0,0,0,-89.798896,2.142723
140.298824,136.777649,140.544015,39.981567,48.746618,12.340170,-0.003170,7.860721,25.066112,7.660183,12.316596,26.021956,0.015441,-0.004342,1.497207,0.173224,0.184109,0.461499,-0.381870,-0.470959,-0.618168,0.609737,-0.046240,-0.714587,-0.684643,345244767334930.875000,11763.840660,7059.464958,4944.924376,3342.060989,2990.464779,459.193182,252.654608,30.015204,-0.651874,31.782418,12.567703,29.024397,24.754487,12.388573,0,0,0,0,0,-96.089587,1.998453
137.352023,138.604149,137.371431,40.154527,50.082949,12.288120,0.011925,7.834502,26.882914,7.718257,12.496522,25.843344,-0.001759,-0.007126,1.548864,0.136626,0.235982,0.043745,-0.525826,-0.351675,-0.635747,0.303246,0.151862,-0.767784,-0.420654,224447938617518.250000,12949.931746,8083.230337,5596.897478,3382.439989,2807.752919,485.582296,302.130233,32.367675,-4.065439,24.101802,12.595840,29.433818,25.964295,11.108358,0,0,0,0,0,-96.686957,1.926878
134.515007,140.675983,138.997117,39.631810,50.442361,12.031155,-0.004499,8.304959,25.876101,7.568288,12.438661,25.884702,0.014576,0.011897,1.589632,-0.007021,0.217981,0.074955,-0.639026,-0.864340,-0.549775,0.234995,0.488954,-0.708311,-0.514210,353975164080628.250000,10830.297479,9076.737069,4200.043139,3306.462237,2238.700688,599.514340,267.736749,27.290311,-6.825796,32.604790,14.153594,37.656295,19.312232,11.850554,0,0,0,0,0,-99.384864,2.173049
138.542787,135.381537,139.814447,39.370691,50.414307,11.770325,-0.007939,7.750995,26.329548,7.622096,12.206006,26.416382,-0.003496,-0.007340,1.478105,0.066806,0.143184,-0.000248,-0.382132,-0.506558,-0.222377,0.508286,0.540424,-0.414825,-0.464499,337580310574883.375000,11754.695748,8729.927831,6040.976786,2981.030300,3013.599354,388.267886,300.261310,35.596199,-4.300644,30.976994,13.280335,27.652887,30.020135,13.266167,0,0,0,0,0,-101.590819,1.885966
137.608364,137.783930,135.111976,39.993064,50.670224,12.681297,0.032889,7.896028,25.588873,7.365779,12.880140,26.631417,-0.003506,0.012977,1.526255,0.192561,0.548407,0.059238,-0.324832,-0.467385,-0.680789,0.351188,0.430021,-0.333944,-0.754280,393569021893885.875000,12358.301796,9250.412133,4859.549382,2882.883985,3198.339327,616.915450,349.671462,34.410441,-4.178333,30.993446,11.888896,30.912559,22.383455,11.792304,0,0,0,0,0,-85.196685,2.232414
134.748788,147.073593,137.445972,40.314856,48.858617,11.914606,0.010731,8.090212,25.525881,7.260384,12.037768,26.628525,-0.016541,0.003914,1.562640,0.590592,0.440206,-0.000068,-0.540229,-0.636295,-0.662433,0.132317,0.205837,-0.070796,-0.414578,378436468427311.437500,11893.711739,8666.473804,4239.479930,3774.038759,3176.301671,411.250494,378.084367,39.214593,6.496118,23.988708,15.119009,25.377518,23.272828,10.561221,0,0,0,0,0,-80.302862,2.135766
139.708036,135.727212,138.866058,39.799255,49.619311,12.033921,-0.003455,8.070393,26.670017,7.458616,12.372893,25.838938,-0.006328,-0.008356,1.559418,0.192640,0.405527,0.313609,-0.699977,-0.497140,-0.524391,0.653036,0.360708,-0.683054,-0.390711,277044394372941.218750,11278.060271,8483.872964,4679.973830,2974.033301,2812.837159,521.450881,359.036342,28.438816,-3.626253,30.539249,11.149856,31.060057,27.286236,12.103951,0,0,0,0,0,-78.006525,2.012377
139.277656,139.264491,135.136530,41.172635,50.308208,12.453615,0.000783,8.060051,25.968632,7.707805,12.526697,26.209290,0.008352,0.011410,1.537108,0.073084,0.296969,0.067549,-0.659813,-0.526369,-0.553453,0.175143,0.175590,-0.615520,-0.330846,289707888831585.812500,11208.793254,7561.830169,4688.301315,2822.330480,3342.186992,489.304524,317.854137,32.818175,1.613254,38.265579,12.490826,36.097253,27.028178,12.026821,0,0,0,0,0,-94.646012,1.884258
139.867907,137.616006,139.495483,39.778641,49.490775,12.332484,-0.007399,8.004592,25.781087,7.817537,12.505195,26.112823,-0.001005,-0.009758,1.588495,0.243792,0.206446,0.451663,-0.592356,-0.155394,-0.635433,0.380429,0.286459,-0.603284,-0.468321,380949975831594.437500,13484.028642,8400.325551,4861.484843,3938.248135,2947.415270,432.495974,305.843498,35.114352,3.641408,36.383257,12.305879,23.125708,21.071037,12.339761,0,0,0,0,0,-61.638556,2.068121
139.940785,136.979248,131.256623,39.891811,49.670499,11.885572,-0.008611,7.965915,25.222145,7.689977,12.334113,25.705665,0.001309,0.009354,1.517058,-0.167164,0.165474,-0.125782,-0.460976,-0.586526,-0.291758,0.363447,0.270756,-0.583816,-0.462669,351926029506793.312500,12942.833686,7821.653570,4980.484295,3594.066018,2983.652793,623.210107,321.143251,30.959470,1.182944,35.642657,12.646680,32.943836,17.282763,12.711311,0,0,0,0,0,-77.146657,2.094873
140.084535,136.605454,136.241623,39.815650,50.420555,11.861338,-0.002117,8.069292,27.569797,7.643332,12.752784,26.147191,-0.015324,-0.000815,1.528678,0.263616,0.236367,0.124018,-0.551266,-0.726255,-0.750722,0.298691,0.460239,-0.700964,-0.467237,333829292478309.562500,12473.225881,9662.689544,4849.199835,3071.550904,2719.161115,637.512534,265.067368,20.855172,5.019882,29.746080,14.431393,32.943560,26.010070,11.611300,0,0,0,0,0,-76.661264,2.347219
136.138590,134.892939,137.711674,41.808366,50.001601,12.334507,-0.014331,8.194403,26.400655,7.532995,12.641039,25.839283,0.016688,-0.000902,1.559883,0.199908,0.091258,0.389333,-0.664496,-0.525006,-0.970096,0.220881,-0.034944,-0.413928,-0.597395,267837941097547.906250,13637.527950,7816.647412,3870.517549,3482.319437,2893.882900,450.912569,297.717977,35.871525,-5.548802,25.018078,14.620644,36.119834,27.921688,10.417001,0,0,0,0,0,-94.140666,2.159065
138.123583,141.547921,137.455686,39.266381,50.622770,12.320638,-0.003858,7.902437,26.054609,7.783370,12.563665,26.840216,0.013403,-0.000437,1.478212,0.261899,-0.048113,0.162432,-0.545343,-0.689577,-0.770789,0.021698,0.517466,-0.326351,-0.287516,360177098225808.500000,11296.669153,8285.858345,5469.650431,3605.885555,2967.150064,572.920157,277.567042,27.398606,-6.157035,28.285425,12.321774,38.561018,25.989388,11.651477,0,0,0,0,0,-96.081709,2.141050
140.560204,140.895784,136.451235,41.494823,50.290638,12.437860,0.001545,8.128737,26.974842,7.460373,12.276352,26.482744,0.012049,0.011585,1.493891,0.343242,0.152728,0.139467,-0.765599,-0.522349,-0.700023,0.464342,0.088828,-0.930057,-0.393236,334539897303570.937500,13231.164890,9316.738866,5331.321873,2714.628205,2403.828079,524.020360,288.900711,35.314846,3.352770,27.326854,11.816669,25.365271,23.029262,11.828229,0,0,0,0,0,-83.519667,2.174054
131.885000,134.152253,140.371637,40.531346,49.775199,12.317882,-0.009054,8.031995,26.489566,7.310528,12.181266,27.030461,-0.003391,-0.003834,1.527039,0.242761,0.054232,0.175884,-0.465265,-0.541970,-0.415236,0.521108,0.496876,-0.692449,-0.751690,339469767938285.562500,13979.895520,7983.155545,4157.773213,2949.839888,2646.549261,429.428532,278.941276,28.731280,1.627385,32.040733,14.096536,29.091278,23.655048,12.099435,0,0,0,0,0,-104.378669,2.041093
139.442771,139.458730,137.345296,38.614221,50.019156,11.937275,-0.002167,7.915051,25.953866,7.274193,12.287936,26.786530,0.015679,-0.011039,1.557757,0.289793,0.279813,0.376477,-0.547834,-0.522273,-0.244529,0.177096,0.253126,-1.073290,-0.162276,313026245473497.875000,11577.796712,10501.727855,4144.105217,2846.873930,3108.957485,485.156221,266.709064,27.744811,1.226201,43.351086,12.503224,25.924576,29.591481,13.418995,0,0,0,0,0,-88.675237,1.851684
141.962541,140.426419,135.677056,40.975299,50.207505,12.171816,-0.000905,7.882385,25.982480,7.435072,12.201793,26.244896,0.020534,-0.012953,1.516451,-0.034899,0.221518,0.031564,-0.694001,-0.755758,-0.530381,0.306107,0.189943,-0.824137,-0.550456,332084719984389.750000,13992.547107,9606.236114,3690.248995,2850.514440,2137.333907,522.053043,247.490505,28.738159,8.185233,35.024586,11.971278,27.380264,26.894032,10.777439,0,0,0,0,0,-92.354093,2.032346
136.254501,139.722751,138.055343,39.957592,51.639272,12.189372,0.010988,7.768414,26.080884,7.721064,12.572546,26.738118,0.000644,-0.000258,1.519913,0.210174,-0.064435,0.222848,-0.591540,-0.457105,-0.622881,0.506732,0.546468,-0.700914,-0.407368,357098149914819.562500,13430.466690,7444.757047,5326.701407,2584.752326,2643.964483,561.996655,271.443393,35.111638,0.861186,31.519724,11.603790,35.714437,23.073793,13.202589,0,0,0,0,0,-88.159805,1.890530
138.517001,139.136299,139.579247,39.989082,49.938672,12.062381,-0.006976,7.910141,25.984893,7.847502,12.434317,26.055636,-0.006889,0.006187,1.517805,0.031255,0.298613,0.150928,-0.449998,-0.787439,-0.582352,0.170874,0.657536,-0.187154,-0.309149,366845918676399.500000,10330.766424,9442.428047,4637.074191,3427.350738,3324.688349,552.477514,336.092883,32.834799,-1.103070,29.661770,13.576499,28.376733,29.977870,11.436608,0,0,0,0,0,-103.050708,2.175861
140.265349,137.104088,140.066602,41.193185,51.410848,12.523645,-0.000690,7.666386,26.696194,7.553213,12.453611,27.018495,0.003110,-0.004611,1.493970,0.335146,0.064174,-0.015275,-0.438911,-1.034002,-0.651643,0.142741,0.378183,-0.615562,-0.456663,334174627770871.812500,11756.270251,8563.554204,6229.225847,3246.649468,3067.413774,586.719514,345.952360,35.684997,2.759909,29.964915,10.995183,25.831026,28.589059,9.026349,0,0,0,0,0,-91.780790,1.875933
139.561234,134.573940,138.923735,40.726682,49.675019,12.042047,0.007636,8.190613,25.741713,7.751572,12.644156,26.526113,0.003363,-0.001134,1.559056,0.298112,0.156712,0.106985,-0.536546,-0.507459,-0.903961,0.519065,0.363258,-0.540296,-0.586959,355251137565321.062500,11393.311349,8171.485341,6319.997713,2027.566873,2576.459405,471.824989,310.390990,27.840408,0.466443,22.345113,12.733456,35.163554,16.238024,13.332241,0,0,0,0,0,-77.701527,2.186595
140.457567,134.983503,137.068023,39.265105,50.747145,12.202385,0.000420,7.945623,25.714785,7.746032,12.605632,26.954476,0.007194,-0.008630,1.523857,-0.109361,0.237704,-0.074390,-0.582695,-0.617950,-0.882673,0.452088,0.447216,-0.591725,-0.194810,303828300694778.937500,13655.822917,7768.933121,4001.215127,3526.083836,2405.511138,506.209104,247.079067,29.674479,-0.436670,22.830215,13.124785,13.191014,20.828515,11.559538,0,0,0,0,0,-93.930358,2.145138
137.061686,141.462049,140.914857,40.355230,49.428180,11.765530,0.003316,8.062995,26.694134,7.457554,12.017487,25.584165,-0.000776,0.001419,1.489315,0.342499,0.166478,0.453180,-0.548791,-0.597938,-0.560210,0.099258,0.611841,-0.325248,-0.366183,361802147472924.500000,12023.915750,8174.546730,5175.638269,3242.736739,2376.669866,535.807194,338.690496,32.356766,5.735395,41.128631,11.150669,30.294970,30.696679,11.639144,0,0,0,0,0,-75.519610,2.207992
135.685084,134.960953,136.792993,41.453776,50.072955,11.711532,-0.003232,7.925034,26.692168,7.278968,12.230477,26.031883,-0.004493,0.008659,1.541880,0.099034,0.042404,0.155747,-0.773891,-0.740657,-0.609435,0.349860,0.433223,-0.716567,-0.074948,412640013241603.187500,11419.817543,8380.655496,4693.269403,3362.651851,2772.777887,468.465735,260.916105,38.939476,7.438257,38.079755,11.181695,20.952822,24.805535,12.403020,0,0,0,0,0,-90.439013,2.132483
137.114831,140.876586,134.762114,40.131646,50.816842,12.236127,0.006652,7.860678,26.052476,7.598986,12.310166,26.280031,0.002666,-0.003654,1.525900,0.480833,0.259625,-0.108982,-0.653590,-0.417664,-0.502306,0.690656,0.429631,-0.799363,-0.503741,368275418352909.250000,12052.235633,10626.774767,4985.727973,3386.177409,2100.368288,550.680034,268.520373,23.136148,0.451336,38.962816,14.787207,29.601883,27.365305,14.478281,0,0,0,0,0,-81.747924,2.370811
137.968721,138.372185,134.726597,40.160224,49.706234,11.897818,-0.010196,7.988492,25.524792,7.524175,12.596549,26.549833,-0.016408,-0.002374,1.486436,0.595178,0.106311,0.290302,-0.468350,-0.772245,-0.633910,0.419694,0.293380,-0.563253,-0.286293,358905473669150.875000,11216.076356,7617.869908,5545.332772,3416.067011,2941.777609,463.216707,257.271416,35.095410,0.848087,31.996112,13.537312,20.776385,27.286122,11.798125,0,0,0,0,0,-79.111676,2.168183
131.879497,139.425867,134.383570,40.148008,51.128695,12.530744,-0.001992,8.052603,25.710667,7.345386,12.025070,26.027698,0.002120,-0.033304,1.509882,0.168305,0.279237,0.135292,-0.463125,-0.298415,-0.528146,0.619157,0.624613,-0.227568,-0.586203,334623278441277.812500,11450.248877,8618.040584,5303.937477,2963.880721,2841.465960,508.120691,374.712468,31.215541,5.409473,32.705867,13.010621,30.901686,30.689597,12.359266,0,0,0,0,0,-99.122617,1.813632
136.249994,137.642971,142.327727,40.415284,50.685912,12.373089,0.009225,7.884444,26.732192,7.509115,12.446791,26.156325,0.008684,-0.003667,1.470553,0.219458,0.373868,0.022157,-0.324145,-0.610925,-0.625290,0.554559,0.486290,-0.848464,-0.034896,347274705337235.187500,13313.048224,8398.470512,6659.402263,2832.898907,2710.172920,500.682650,336.139471,32.762740,8.355757,28.962600,11.435972,27.829073,26.611448,11.470948,0,0,0,0,0,-94.805821,1.926648
136.540527,137.905009,140.172968,38.628520,50.064498,11.863693,0.002489,7.915735,26.380845,7.490243,12.052787,25.795128,0.000942,0.008399,1.556364,0.175147,0.472302,-0.016460,-0.525830,-0.242035,-0.443783,0.375602,0.183388,-0.945963,-0.783307,333058414231718.250000,11170.654965,6560.762372,5188.324962,3346.804279,3102.053908,508.853440,360.892213,28.561406,3.265577,32.271276,13.385300,27.417717,12.997638,10.922848,0,0,0,0,0,-69.661543,2.269847
139.964970,139.888620,137.327451,38.833666,48.366139,12.448914,0.010724,7.877654,27.042756,7.425667,12.411851,26.244926,0.006563,0.000544,1.514560,0.367687,0.326166,0.524276,-0.510505,-0.634354,-0.526341,0.602583,0.185105,-0.491454,-0.612163,278515285981851.437500,11547.196497,7692.637743,4725.993997,3753.192233,3142.346300,389.034261,295.064662,27.642167,-8.472263,32.908413,12.273064,30.946291,26.789372,12.904285,0,0,0,0,0,-91.518085,2.172001
139.172499,138.261134,140.682181,40.472166,49.856183,12.279427,-0.002409,7.978642,25.427744,7.666320,12.549605,26.582142,-0.010686,0.004740,1.529591,0.350140,0.464031,-0.023856,-0.799016,-0.494001,-0.427239,0.356047,0.626025,-0.810382,-0.468128,335789404176712.937500,12778.405272,6588.899613,4789.042328,3688.189643,2757.460079,481.372690,383.743679,29.999815,-2.413016,22.808486,11.920379,28.212163,22.503990,12.539067,0,0,0,0,0,-87.018176,2.112018
136.220608,135.917447,140.634370,39.707077,49.158412,12.078057,-0.012098,7.831341,26.380977,7.507416,12.231217,26.202899,-0.018107,0.002888,1.539562,0.066484,-0.221129,-0.021813,-0.621644,-0.321069,-0.312888,0.482125,0.130318,-0.760458,-0.738818,332966390466913.562500,13359.578642,8326.320061,4677.972353,3166.299815,2177.885358,463.764989,282.618547,20.564837,-6.190877,30.634742,15.609667,36.843072,24.416475,11.684302,0,0,0,0,0,-102.538491,2.155960
135.797328,133.513729,138.651792,41.173070,48.024860,11.968696,-0.008453,8.151630,27.593119,7.601049,12.195287,26.157091,0.013441,0.008900,1.562053,-0.517557,0.573464,0.394218,-0.222170,-0.501587,-0.653245,0.571569,0.075458,-0.460040,-0.937037,360657217971356.562500,11749.242323,8245.749576,4858.646807,3128.574886,2783.966313,478.397900,337.812390,25.114072,-7.060388,43.791407,13.203699,35.288505,27.064155,11.114900,0,0,0,0,0,-95.522270,2.112287
141.011569,136.288921,132.298681,39.726159,48.837540,12.138578,-0.002008,7.937301,26.581745,7.765000,12.241982,25.889473,0.005299,0.003110,1.507562,0.318278,0.295446,0.597154,-0.870573,-0.723622,-0.387795,0.800316,0.378990,-0.536544,-0.524296,354829974533173.062500,12684.011101,8993.076031,6131.574518,3318.168946,2427.385137,590.883247,372.738792,38.229272,2.775430,27.618589,14.364898,34.883044,23.388351,13.478901,0,0,0,0,0,-81.623209,1.919883
138.432062,138.990255,138.949148,41.332746,49.762597,12.199575,-0.010888,8.032336,26.706730,7.583178,12.169715,26.031775,0.023984,0.012547,1.586935,-0.028435,0.151992,0.022825,-0.702230,-0.852425,-0.436786,0.466753,0.637051,-0.470207,-0.495479,392767141346847.875000,12274.032662,9731.118875,4542.197015,2807.859522,2674.731321,437.979415,287.943724,32.843582,-1.954717,34.685154,14.264739,27.333447,21.367845,11.424874,0,0,0,0,0,-87.901726,2.227191
143.335990,143.279779,138.618834,39.930288,47.526287,11.982733,0.007094,7.975354,26.422809,7.356348,12.439961,26.344526,-0.008384,0.008996,1.569310,0.248608,0.228189,0.137687,-0.681625,-0.644562,-0.664531,0.521058,0.640641,-0.783222,-0.423974,408928035326147.062500,11917.617533,7145.172260,6134.897662,2772.992440,3223.508600,529.808271,316.296014,32.835674,-0.347734,37.242486,12.243157,34.352551,28.558201,10.544010,0,0,0,0,0,-81.221159,2.149493
137.682961,133.206190,132.721710,38.338339,51.240511,12.203541,0.012300,8.049631,26.539371,7.483178,12.445467,25.970030,0.003631,0.001963,1.576242,0.322938,0.206184,0.139495,-0.829622,-0.577129,-0.562606,0.303093,0.450448,-0.866868,-0.349803,371099654670244.250000,11555.281021,8048.076485,4649.634646,3267.881466,3668.629345,512.769609,255.284626,26.503518,-1.814497,36.531975,11.754137,32.052455,23.213530,12.151578,0,0,0,0,0,-99.962023,1.748957
141.955254,138.851532,138.849144,40.243174,51.184630,11.791362,-0.000495,7.943349,25.905837,7.398281,12.364431,26.394935,0.010236,0.005789,1.548818,0.067216,0.043399,0.124943,-0.756508,-0.700542,-0.515359,0.457606,0.160318,-0.698868,-0.623171,308884618759783.875000,11905.598836,8396.851693,5439.743192,4593.286211,2618.309432,423.769514,285.601060,26.589895,4.129670,40.299555,11.346537,26.302311,28.503981,12.688133,0,0,0,0,0,-102.018095,1.933061
134.214942,133.119133,142.082785,39.564327,50.116493,11.997295,-0.015108,7.821852,26.202775,7.611918,12.232018,25.761055,-0.010961,0.002225,1.526927,0.147619,0.506556,0.124092,-0.775266,-0.410292,-0.632429,0.551029,0.384891,-0.529749,-0.519468,367918878706685.250000,11615.118128,8152.099981,5263.079330,3825.774419,2621.338983,516.324160,286.994197,30.992591,3.272433,21.927726,11.038198,39.342027,20.397523,13.007546,0,0,0,0,0,-84.185801,1.999830
133.155757,138.074567,136.454716,41.038306,51.172421,11.885264,0.009969,8.342730,25.638905,7.780653,12.408182,26.973036,-0.002258,-0.014872,1.525003,0.458991,-0.150574,-0.095038,-0.572157,-0.472155,-0.658259,0.225441,0.333028,-0.905080,-0.255006,327317355320150.937500,13792.875136,8676.461148,4998.453132,2965.151980,2460.880604,612.354322,297.173765,30.765033,3.716876,41.571349,14.572927,34.769703,24.197960,13.501631,0,0,0,0,0,-88.033686,2.155822
138.047970,139.659754,138.940732,39.196232,50.587994,11.695594,-0.010464,8.129177,26.973500,7.565732,12.398873,25.963130,0.000602,-0.015916,1.515381,0.068010,-0.106728,0.054994,-0.334806,-0.750412,-0.637027,0.399954,0.330971,-0.664712,-0.832589,410245130004359.062500,11513.828531,9099.408558,5020.531850,3321.924952,2923.313306,518.085491,344.018626,30.254936,2.096698,32.608489,11.400594,35.634081,25.092387,11.958296,0,0,0,0,0,-100.184980,2.284173
139.709778,136.317973,136.591201,40.786231,50.912036,11.897813,0.005865,7.942582,27.117238,7.606717,12.323300,27.324651,-0.000590,0.002267,1.531087,0.078556,0.154209,0.171740,-0.394073,-0.678818,-0.639357,0.206747,0.481582,-0.735281,-0.565863,264464797232446.781250,11071.059143,7663.863622,4365.493240,2574.681363,2002.164409,582.277306,292.534150,36.219361,-6.545725,27.996745,12.219087,37.179058,28.667400,12.831584,0,0,0,0,0,-86.764549,1.995968
135.330304,141.844369,132.854636,40.986937,49.924298,12.197214,-0.010280,7.967770,25.766327,7.622067,12.860935,25.701413,0.011287,0.021325,1.495400,0.379774,0.124908,0.157899,-0.607741,-0.523940,-0.437258,0.440838,0.383528,-0.254333,-0.654441,401032092889567.125000,12233.451925,9638.148235,5218.720061,2891.238204,2818.711509,548.680834,259.684096,35.615690,5.624647,34.496720,14.306360,31.607291,20.950209,12.455838,0,0,0,0,0,-93.898098,2.133173
137.006683,140.902438,136.962085,38.931394,51.882865,11.773725,-0.001001,7.980089,26.765898,7.449872,12.536366,25.384803,-0.000504,0.001389,1.516970,0.393791,0.331847,-0.069827,-0.785014,-0.666080,-0.635084,0.142654,0.163140,-0.786935,-0.288326,347903238264080.187500,13268.356078,8629.868020,4210.521048,2974.044818,2978.316677,543.067378,330.479787,35.347539,-10.540113,34.297838,12.661190,24.513003,28.716250,11.414380,0,0,0,0,0,-93.433146,2.192888
